,neg_word,pos_word,negative_affix,tokenizer,neg_bytes,neg_correct,pos_bytes,pos_correct,tokenizer_type
17369,unfashionably,"""fashionably""",un,google/electra-base-discriminator,"['""', 'un', 'fa', 'shi', 'ona', 'bly', '""']",Correct,"['""f', 'ashion', 'ably', '""']",Incorrect,wordpiece
17370,unfavorably,"""favorably""",un,gpt2,"['""', 'un', 'f', 'avor', 'ably', '""']",Correct,"['""', 'f', 'avor', 'ably', '""']",Incorrect,byte_level_bpe
17371,unfavorably,"""favorably""",un,p50k_base,"['""', 'un', 'f', 'avor', 'ably', '""']",Correct,"['""', 'f', 'avor', 'ably', '""']",Incorrect,byte_level_bpe
17372,unfavorably,"""favorably""",un,cl100k_base,"['""', 'un', 'favor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,byte_level_bpe
17373,unfavorably,"""favorably""",un,roberta-base,"['""', 'un', 'f', 'avor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,byte_level_bpe
17374,unfavorably,"""favorably""",un,xlnet-base-cased,"['""', 'un', 'fa', 'vor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,sentencepiece
17375,unfavorably,"""favorably""",un,google/flan-t5-xxl,"['""', 'un', 'f', 'a', 'vor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,sentencepiece
17376,unfavorably,"""favorably""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'f', 'avor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,sentencepiece
17377,unfavorably,"""favorably""",un,albert-base-v2,"['""', 'un', 'fa', 'vor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,sentencepiece
17378,unfavorably,"""favorably""",un,bert-base-uncased,"['""', 'un', 'fa', 'vor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,wordpiece
17379,unfavorably,"""favorably""",un,google/electra-base-discriminator,"['""', 'un', 'fa', 'vor', 'ably', '""']",Correct,"['""', 'favor', 'ably', '""']",Incorrect,wordpiece
17380,fearlessly,"""fearfully""",less,gpt2,"['""', 'f', 'ear', 'lessly', '""']",Incorrect,"['""', 'f', 'ear', 'fully', '""']",Incorrect,byte_level_bpe
17381,fearlessly,"""fearfully""",less,p50k_base,"['""', 'f', 'ear', 'lessly', '""']",Incorrect,"['""', 'f', 'ear', 'fully', '""']",Incorrect,byte_level_bpe
17382,fearlessly,"""fearfully""",less,cl100k_base,"['""f', 'ear', 'lessly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,byte_level_bpe
17383,fearlessly,"""fearfully""",less,roberta-base,"['""', 'f', 'ear', 'lessly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,byte_level_bpe
17384,fearlessly,"""fearfully""",less,xlnet-base-cased,"['""', 'fe', 'ar', 'lessly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,sentencepiece
17385,fearlessly,"""fearfully""",less,google/flan-t5-xxl,"['""', 'f', 'ear', 'lessly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,sentencepiece
17386,fearlessly,"""fearfully""",less,meta-llama/Llama-2-13b-chat-hf,"['""', 'f', 'ear', 'lessly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,sentencepiece
17387,fearlessly,"""fearfully""",less,albert-base-v2,"['""', 'fear', 'lessly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,sentencepiece
17388,fearlessly,"""fearfully""",less,bert-base-uncased,"['""', 'fearless', 'ly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,wordpiece
17389,fearlessly,"""fearfully""",less,google/electra-base-discriminator,"['""', 'fearless', 'ly', '""']",Incorrect,"['""f', 'ear', 'fully', '""']",Incorrect,wordpiece
17390,unfeelingly,"""feelingly""",un,gpt2,"['""', 'un', 'feel', 'ingly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,byte_level_bpe
17391,unfeelingly,"""feelingly""",un,p50k_base,"['""', 'un', 'feel', 'ingly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,byte_level_bpe
17392,unfeelingly,"""feelingly""",un,cl100k_base,"['""', 'un', 'feel', 'ingly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,byte_level_bpe
17393,unfeelingly,"""feelingly""",un,roberta-base,"['""', 'un', 'feel', 'ingly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,byte_level_bpe
17394,unfeelingly,"""feelingly""",un,xlnet-base-cased,"['""', 'un', 'feel', 'ingly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,sentencepiece
17395,unfeelingly,"""feelingly""",un,google/flan-t5-xxl,"['""', 'un', 'feel', 'ing', 'ly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,sentencepiece
17396,unfeelingly,"""feelingly""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'fe', 'el', 'ingly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,sentencepiece
17397,unfeelingly,"""feelingly""",un,albert-base-v2,"['""', 'un', 'feel', 'ing', 'ly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,sentencepiece
17398,unfeelingly,"""feelingly""",un,bert-base-uncased,"['""', 'un', 'fe', 'elin', 'gly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,wordpiece
17399,unfeelingly,"""feelingly""",un,google/electra-base-discriminator,"['""', 'un', 'fe', 'elin', 'gly', '""']",Correct,"['""', 'feel', 'ingly', '""']",Incorrect,wordpiece
17400,infelicitously,"""felicitously""",in,gpt2,"['""', 'inf', 'el', 'icit', 'ously', '""']",Incorrect,"['""', 'f', 'el', 'icit', 'ously', '""']",Incorrect,byte_level_bpe
17401,infelicitously,"""felicitously""",in,p50k_base,"['""', 'inf', 'el', 'icit', 'ously', '""']",Incorrect,"['""', 'f', 'el', 'icit', 'ously', '""']",Incorrect,byte_level_bpe
17402,infelicitously,"""felicitously""",in,cl100k_base,"['""', 'inf', 'el', 'icit', 'ously', '""']",Incorrect,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,byte_level_bpe
17403,infelicitously,"""felicitously""",in,roberta-base,"['""', 'inf', 'el', 'icit', 'ously', '""']",Incorrect,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,byte_level_bpe
17404,infelicitously,"""felicitously""",in,xlnet-base-cased,"['""', 'in', 'fe', 'licit', 'ously', '""']",Correct,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,sentencepiece
17405,infelicitously,"""felicitously""",in,google/flan-t5-xxl,"['""', 'in', 'f', 'e', 'licit', 'ously', '""']",Correct,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,sentencepiece
17406,infelicitously,"""felicitously""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'inf', 'el', 'ic', 'it', 'ously', '""']",Incorrect,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,sentencepiece
17407,infelicitously,"""felicitously""",in,albert-base-v2,"['""', 'in', 'fel', 'ic', 'it', 'ously', '""']",Correct,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,sentencepiece
17408,infelicitously,"""felicitously""",in,bert-base-uncased,"['""', 'in', 'fe', 'lic', 'ito', 'usly', '""']",Correct,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,wordpiece
17409,infelicitously,"""felicitously""",in,google/electra-base-discriminator,"['""', 'in', 'fe', 'lic', 'ito', 'usly', '""']",Correct,"['""', 'fel', 'icit', 'ously', '""']",Incorrect,wordpiece
17410,inflexibly,"""flexibly""",in,gpt2,"['""', 'inf', 'lex', 'ibly', '""']",Incorrect,"['""', 'flex', 'ibly', '""']",Incorrect,byte_level_bpe
17411,inflexibly,"""flexibly""",in,p50k_base,"['""', 'inf', 'lex', 'ibly', '""']",Incorrect,"['""', 'flex', 'ibly', '""']",Incorrect,byte_level_bpe
17412,inflexibly,"""flexibly""",in,cl100k_base,"['""in', 'flex', 'ibly', '""']",Incorrect,"['""', 'flex', 'ibly', '""']",Incorrect,byte_level_bpe
17413,inflexibly,"""flexibly""",in,roberta-base,"['""', 'inf', 'lex', 'ibly', '""']",Incorrect,"['""', 'flex', 'ibly', '""']",Incorrect,byte_level_bpe
17414,inflexibly,"""flexibly""",in,xlnet-base-cased,"['""', 'in', 'flex', 'ibly', '""']",Correct,"['""', 'flex', 'ibly', '""']",Incorrect,sentencepiece
17415,inflexibly,"""flexibly""",in,google/flan-t5-xxl,"['""', 'in', 'flex', 'ibly', '""']",Correct,"['""', 'flex', 'ibly', '""']",Incorrect,sentencepiece
17416,inflexibly,"""flexibly""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'inf', 'lex', 'ibly', '""']",Incorrect,"['""', 'flex', 'ibly', '""']",Incorrect,sentencepiece
17417,inflexibly,"""flexibly""",in,albert-base-v2,"['""', 'in', 'flex', 'i', 'bly', '""']",Correct,"['""', 'flex', 'ibly', '""']",Incorrect,sentencepiece
17418,inflexibly,"""flexibly""",in,bert-base-uncased,"['""', 'in', 'fle', 'xi', 'bly', '""']",Correct,"['""', 'flex', 'ibly', '""']",Incorrect,wordpiece
17419,inflexibly,"""flexibly""",in,google/electra-base-discriminator,"['""', 'in', 'fle', 'xi', 'bly', '""']",Correct,"['""', 'flex', 'ibly', '""']",Incorrect,wordpiece
17420,unforgivably,"""forgivably""",un,gpt2,"['""', 'un', 'for', 'g', 'ivably', '""']",Correct,"['""', 'for', 'g', 'ivably', '""']",Incorrect,byte_level_bpe
17421,unforgivably,"""forgivably""",un,p50k_base,"['""', 'un', 'for', 'g', 'ivably', '""']",Correct,"['""', 'for', 'g', 'ivably', '""']",Incorrect,byte_level_bpe
17422,unforgivably,"""forgivably""",un,cl100k_base,"['""', 'un', 'forg', 'iv', 'ably', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,byte_level_bpe
17423,unforgivably,"""forgivably""",un,roberta-base,"['""', 'un', 'for', 'g', 'ivably', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,byte_level_bpe
17424,unforgivably,"""forgivably""",un,xlnet-base-cased,"['""', 'un', 'for', 'g', 'iv', 'ably', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,sentencepiece
17425,unforgivably,"""forgivably""",un,google/flan-t5-xxl,"['""', 'un', 'for', 'g', 'i', 'v', 'ably', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,sentencepiece
17426,unforgivably,"""forgivably""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'f', 'org', 'iv', 'ably', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,sentencepiece
17427,unforgivably,"""forgivably""",un,albert-base-v2,"['""', 'un', 'for', 'g', 'iv', 'ably', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,sentencepiece
17428,unforgivably,"""forgivably""",un,bert-base-uncased,"['""', 'un', 'for', 'gi', 'va', 'bly', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,wordpiece
17429,unforgivably,"""forgivably""",un,google/electra-base-discriminator,"['""', 'un', 'for', 'gi', 'va', 'bly', '""']",Correct,"['""f', 'org', 'iv', 'ably', '""']",Incorrect,wordpiece
17430,unforgivingly,"""forgivingly""",un,gpt2,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""', 'for', 'giving', 'ly', '""']",Incorrect,byte_level_bpe
17431,unforgivingly,"""forgivingly""",un,p50k_base,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""', 'for', 'giving', 'ly', '""']",Incorrect,byte_level_bpe
17432,unforgivingly,"""forgivingly""",un,cl100k_base,"['""', 'un', 'forg', 'iving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,byte_level_bpe
17433,unforgivingly,"""forgivingly""",un,roberta-base,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,byte_level_bpe
17434,unforgivingly,"""forgivingly""",un,xlnet-base-cased,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,sentencepiece
17435,unforgivingly,"""forgivingly""",un,google/flan-t5-xxl,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,sentencepiece
17436,unforgivingly,"""forgivingly""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'f', 'org', 'iving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,sentencepiece
17437,unforgivingly,"""forgivingly""",un,albert-base-v2,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,sentencepiece
17438,unforgivingly,"""forgivingly""",un,bert-base-uncased,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,wordpiece
17439,unforgivingly,"""forgivingly""",un,google/electra-base-discriminator,"['""', 'un', 'for', 'giving', 'ly', '""']",Correct,"['""f', 'org', 'iving', 'ly', '""']",Incorrect,wordpiece
17440,unfortunately,"""fortunately""",un,gpt2,"['""', 'un', 'fortunately', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,byte_level_bpe
17441,unfortunately,"""fortunately""",un,p50k_base,"['""', 'un', 'fortunately', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,byte_level_bpe
17442,unfortunately,"""fortunately""",un,cl100k_base,"['""', 'un', 'fortunately', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,byte_level_bpe
17443,unfortunately,"""fortunately""",un,roberta-base,"['""', 'un', 'fortunately', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,byte_level_bpe
17444,unfortunately,"""fortunately""",un,xlnet-base-cased,"['""', 'un', 'fortuna', 'te', 'ly', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,sentencepiece
17445,unfortunately,"""fortunately""",un,google/flan-t5-xxl,"['""', 'un', 'fortunately', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,sentencepiece
17446,unfortunately,"""fortunately""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'fortunately', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,sentencepiece
17447,unfortunately,"""fortunately""",un,albert-base-v2,"['""', 'un', 'fort', 'un', 'ate', 'ly', '""']",Correct,"['""', 'fortunately', '""']",Incorrect,sentencepiece
17448,unfortunately,"""fortunately""",un,bert-base-uncased,"['""', 'unfortunately', '""']",Not segmented,"['""', 'fortunately', '""']",Incorrect,wordpiece
17449,unfortunately,"""fortunately""",un,google/electra-base-discriminator,"['""', 'unfortunately', '""']",Not segmented,"['""', 'fortunately', '""']",Incorrect,wordpiece
17450,infrequently,"""frequently""",in,gpt2,"['""', 'inf', 'requently', '""']",Incorrect,"['""', 'f', 'requently', '""']",Incorrect,byte_level_bpe
17451,infrequently,"""frequently""",in,p50k_base,"['""', 'inf', 'requently', '""']",Incorrect,"['""', 'f', 'requently', '""']",Incorrect,byte_level_bpe
17452,infrequently,"""frequently""",in,cl100k_base,"['""', 'inf', 'requently', '""']",Incorrect,"['""f', 'requently', '""']",Incorrect,byte_level_bpe
17453,infrequently,"""frequently""",in,roberta-base,"['""', 'inf', 'requently', '""']",Incorrect,"['""f', 'requently', '""']",Incorrect,byte_level_bpe
17454,infrequently,"""frequently""",in,xlnet-base-cased,"['""', 'in', 'frequent', 'ly', '""']",Correct,"['""f', 'requently', '""']",Incorrect,sentencepiece
17455,infrequently,"""frequently""",in,google/flan-t5-xxl,"['""', 'in', 'frequent', 'ly', '""']",Correct,"['""f', 'requently', '""']",Incorrect,sentencepiece
17456,infrequently,"""frequently""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'inf', 're', 'qu', 'ently', '""']",Incorrect,"['""f', 'requently', '""']",Incorrect,sentencepiece
17457,infrequently,"""frequently""",in,albert-base-v2,"['""', 'in', 'frequent', 'ly', '""']",Correct,"['""f', 'requently', '""']",Incorrect,sentencepiece
17458,infrequently,"""frequently""",in,bert-base-uncased,"['""', 'in', 'fr', 'e', 'quent', 'ly', '""']",Correct,"['""f', 'requently', '""']",Incorrect,wordpiece
17459,infrequently,"""frequently""",in,google/electra-base-discriminator,"['""', 'in', 'fr', 'e', 'quent', 'ly', '""']",Correct,"['""f', 'requently', '""']",Incorrect,wordpiece
17460,fruitlessly,"""fruitfully""",less,gpt2,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,byte_level_bpe
17461,fruitlessly,"""fruitfully""",less,p50k_base,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,byte_level_bpe
17462,fruitlessly,"""fruitfully""",less,cl100k_base,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,byte_level_bpe
17463,fruitlessly,"""fruitfully""",less,roberta-base,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,byte_level_bpe
17464,fruitlessly,"""fruitfully""",less,xlnet-base-cased,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,sentencepiece
17465,fruitlessly,"""fruitfully""",less,google/flan-t5-xxl,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,sentencepiece
17466,fruitlessly,"""fruitfully""",less,meta-llama/Llama-2-13b-chat-hf,"['""', 'f', 'ruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,sentencepiece
17467,fruitlessly,"""fruitfully""",less,albert-base-v2,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,sentencepiece
17468,fruitlessly,"""fruitfully""",less,bert-base-uncased,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,wordpiece
17469,fruitlessly,"""fruitfully""",less,google/electra-base-discriminator,"['""', 'fruit', 'lessly', '""']",Incorrect,"['""', 'fruit', 'fully', '""']",Incorrect,wordpiece
17470,gracelessly,"""gracefully""",less,gpt2,"['""', 'gr', 'ac', 'eless', 'ly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17471,gracelessly,"""gracefully""",less,p50k_base,"['""', 'gr', 'ac', 'eless', 'ly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17472,gracelessly,"""gracefully""",less,cl100k_base,"['""', 'gr', 'ace', 'lessly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17473,gracelessly,"""gracefully""",less,roberta-base,"['""', 'gr', 'ac', 'eless', 'ly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17474,gracelessly,"""gracefully""",less,xlnet-base-cased,"['""', 'g', 'race', 'lessly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17475,gracelessly,"""gracefully""",less,google/flan-t5-xxl,"['""', 'g', 'race', 'lessly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17476,gracelessly,"""gracefully""",less,meta-llama/Llama-2-13b-chat-hf,"['""', 'g', 'rac', 'eless', 'ly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17477,gracelessly,"""gracefully""",less,albert-base-v2,"['""', 'g', 'race', 'lessly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17478,gracelessly,"""gracefully""",less,bert-base-uncased,"['""', 'grace', 'lessly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,wordpiece
17479,gracelessly,"""gracefully""",less,google/electra-base-discriminator,"['""', 'grace', 'lessly', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,wordpiece
17480,ungracefully,"""gracefully""",un,gpt2,"['""', 'ung', 'race', 'fully', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17481,ungracefully,"""gracefully""",un,p50k_base,"['""', 'ung', 'race', 'fully', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17482,ungracefully,"""gracefully""",un,cl100k_base,"['""', 'un', 'gr', 'ace', 'fully', '""']",Correct,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17483,ungracefully,"""gracefully""",un,roberta-base,"['""', 'ung', 'race', 'fully', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,byte_level_bpe
17484,ungracefully,"""gracefully""",un,xlnet-base-cased,"['""', 'ung', 'race', 'fully', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17485,ungracefully,"""gracefully""",un,google/flan-t5-xxl,"['""', 'ung', 'race', 'fully', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17486,ungracefully,"""gracefully""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'ung', 'race', 'fully', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17487,ungracefully,"""gracefully""",un,albert-base-v2,"['""', 'ung', 'race', 'fully', '""']",Incorrect,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,sentencepiece
17488,ungracefully,"""gracefully""",un,bert-base-uncased,"['""', 'un', 'gra', 'ce', 'fully', '""']",Correct,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,wordpiece
17489,ungracefully,"""gracefully""",un,google/electra-base-discriminator,"['""', 'un', 'gra', 'ce', 'fully', '""']",Correct,"['""', 'gr', 'ace', 'fully', '""']",Incorrect,wordpiece
17490,ungraciously,"""graciously""",un,gpt2,"['""', 'ung', 'rac', 'iously', '""']",Incorrect,"['""', 'gr', 'aciously', '""']",Incorrect,byte_level_bpe
17491,ungraciously,"""graciously""",un,p50k_base,"['""', 'ung', 'rac', 'iously', '""']",Incorrect,"['""', 'gr', 'aciously', '""']",Incorrect,byte_level_bpe
17492,ungraciously,"""graciously""",un,cl100k_base,"['""', 'un', 'gr', 'ac', 'iously', '""']",Correct,"['""', 'gr', 'ac', 'iously', '""']",Incorrect,byte_level_bpe
